Date,Open,Date_year,Date_month,Date_day,Date_dayofweek,Date_quarter
2016-12-05 16:00:00,59.7,2016.0,12.0,5.0,0.0,4.0
2016-12-06 16:00:00,60.43,2016.0,12.0,6.0,1.0,4.0
2016-12-07 16:00:00,60.01,2016.0,12.0,7.0,2.0,4.0
2016-12-08 16:00:00,61.3,2016.0,12.0,8.0,3.0,4.0
2016-12-09 16:00:00,61.18,2016.0,12.0,9.0,4.0,4.0
2016-12-12 16:00:00,61.82,2016.0,12.0,12.0,0.0,4.0
Unknown,62.5,0.0,0.0,0.0,0.0,0.0
Unknown,63.0,0.0,0.0,0.0,0.0,0.0
Unknown,62.7,0.0,0.0,0.0,0.0,0.0
Unknown,62.95,0.0,0.0,0.0,0.0,0.0
Unknown,62.56,0.0,0.0,0.0,0.0,0.0
Unknown,63.69,0.0,0.0,0.0,0.0,0.0
Unknown,63.43,0.0,0.0,0.0,0.0,0.0
Unknown,63.84,0.0,0.0,0.0,0.0,0.0
Unknown,63.45,0.0,0.0,0.0,0.0,0.0
Unknown,63.21,0.0,0.0,0.0,0.0,0.0
Unknown,63.4,0.0,0.0,0.0,0.0,0.0
Unknown,62.86,0.0,0.0,0.0,0.0,0.0
Unknown,62.96,0.0,0.0,0.0,0.0,0.0
2017-01-03 16:00:00,62.79,2017.0,1.0,3.0,1.0,1.0
2017-01-04 16:00:00,62.48,2017.0,1.0,4.0,2.0,1.0
2017-01-05 16:00:00,62.19,2017.0,1.0,5.0,3.0,1.0
2017-01-06 16:00:00,62.3,2017.0,1.0,6.0,4.0,1.0
2017-01-09 16:00:00,62.76,2017.0,1.0,9.0,0.0,1.0
2017-01-10 16:00:00,62.73,2017.0,1.0,10.0,1.0,1.0
2017-01-11 16:00:00,62.61,2017.0,1.0,11.0,2.0,1.0
2017-01-12 16:00:00,63.06,2017.0,1.0,12.0,3.0,1.0
Unknown,62.62,0.0,0.0,0.0,0.0,0.0
Unknown,62.68,0.0,0.0,0.0,0.0,0.0
Unknown,62.67,0.0,0.0,0.0,0.0,0.0
Unknown,62.24,0.0,0.0,0.0,0.0,0.0
Unknown,62.67,0.0,0.0,0.0,0.0,0.0
Unknown,62.7,0.0,0.0,0.0,0.0,0.0
Unknown,63.2,0.0,0.0,0.0,0.0,0.0
Unknown,63.95,0.0,0.0,0.0,0.0,0.0
Unknown,64.12,0.0,0.0,0.0,0.0,0.0
Unknown,65.39,0.0,0.0,0.0,0.0,0.0
Unknown,65.69,0.0,0.0,0.0,0.0,0.0
Unknown,64.86,0.0,0.0,0.0,0.0,0.0
2017-02-01 16:00:00,64.36,2017.0,2.0,1.0,2.0,1.0
2017-02-02 16:00:00,63.25,2017.0,2.0,2.0,3.0,1.0
2017-02-03 16:00:00,63.5,2017.0,2.0,3.0,4.0,1.0
2017-02-06 16:00:00,63.5,2017.0,2.0,6.0,0.0,1.0
2017-02-07 16:00:00,63.74,2017.0,2.0,7.0,1.0,1.0
2017-02-08 16:00:00,63.57,2017.0,2.0,8.0,2.0,1.0
2017-02-09 16:00:00,63.52,2017.0,2.0,9.0,3.0,1.0
2017-02-10 16:00:00,64.25,2017.0,2.0,10.0,4.0,1.0
Unknown,64.24,0.0,0.0,0.0,0.0,0.0
Unknown,64.41,0.0,0.0,0.0,0.0,0.0
Unknown,64.5,0.0,0.0,0.0,0.0,0.0
Unknown,64.74,0.0,0.0,0.0,0.0,0.0
Unknown,64.47,0.0,0.0,0.0,0.0,0.0
Unknown,64.61,0.0,0.0,0.0,0.0,0.0
Unknown,64.33,0.0,0.0,0.0,0.0,0.0
Unknown,64.42,0.0,0.0,0.0,0.0,0.0
Unknown,64.53,0.0,0.0,0.0,0.0,0.0
Unknown,64.54,0.0,0.0,0.0,0.0,0.0
Unknown,64.08,0.0,0.0,0.0,0.0,0.0
2017-03-01 16:00:00,64.13,2017.0,3.0,1.0,2.0,1.0
2017-03-02 16:00:00,64.69,2017.0,3.0,2.0,3.0,1.0
2017-03-03 16:00:00,63.99,2017.0,3.0,3.0,4.0,1.0
2017-03-06 16:00:00,63.97,2017.0,3.0,6.0,0.0,1.0
2017-03-07 16:00:00,64.19,2017.0,3.0,7.0,1.0,1.0
2017-03-08 16:00:00,64.26,2017.0,3.0,8.0,2.0,1.0
2017-03-09 16:00:00,65.19,2017.0,3.0,9.0,3.0,1.0
2017-03-10 16:00:00,65.11,2017.0,3.0,10.0,4.0,1.0
Unknown,65.14,0.0,0.0,0.0,0.0,0.0
Unknown,64.53,0.0,0.0,0.0,0.0,0.0
Unknown,64.55,0.0,0.0,0.0,0.0,0.0
Unknown,64.75,0.0,0.0,0.0,0.0,0.0
Unknown,64.91,0.0,0.0,0.0,0.0,0.0
Unknown,64.91,0.0,0.0,0.0,0.0,0.0
Unknown,65.19,0.0,0.0,0.0,0.0,0.0
Unknown,64.12,0.0,0.0,0.0,0.0,0.0
Unknown,64.94,0.0,0.0,0.0,0.0,0.0
Unknown,65.12,0.0,0.0,0.0,0.0,0.0
Unknown,64.63,0.0,0.0,0.0,0.0,0.0
Unknown,64.96,0.0,0.0,0.0,0.0,0.0
Unknown,65.12,0.0,0.0,0.0,0.0,0.0
Unknown,65.42,0.0,0.0,0.0,0.0,0.0
Unknown,65.65,0.0,0.0,0.0,0.0,0.0
2017-04-03 16:00:00,65.81,2017.0,4.0,3.0,0.0,2.0
2017-04-04 16:00:00,65.39,2017.0,4.0,4.0,1.0,2.0
2017-04-05 16:00:00,66.3,2017.0,4.0,5.0,2.0,2.0
2017-04-06 16:00:00,65.6,2017.0,4.0,6.0,3.0,2.0
2017-04-07 16:00:00,65.85,2017.0,4.0,7.0,4.0,2.0
2017-04-10 16:00:00,65.61,2017.0,4.0,10.0,0.0,2.0
2017-04-11 16:00:00,65.6,2017.0,4.0,11.0,1.0,2.0
2017-04-12 16:00:00,65.42,2017.0,4.0,12.0,2.0,2.0
Unknown,65.29,0.0,0.0,0.0,0.0,0.0
Unknown,65.04,0.0,0.0,0.0,0.0,0.0
Unknown,65.33,0.0,0.0,0.0,0.0,0.0
Unknown,65.65,0.0,0.0,0.0,0.0,0.0
Unknown,65.46,0.0,0.0,0.0,0.0,0.0
Unknown,65.67,0.0,0.0,0.0,0.0,0.0
Unknown,67.48,0.0,0.0,0.0,0.0,0.0
Unknown,67.9,0.0,0.0,0.0,0.0,0.0
Unknown,68.08,0.0,0.0,0.0,0.0,0.0
Unknown,68.15,0.0,0.0,0.0,0.0,0.0
Unknown,68.91,0.0,0.0,0.0,0.0,0.0
2017-05-01 16:00:00,68.68,2017.0,5.0,1.0,0.0,2.0
2017-05-02 16:00:00,69.71,2017.0,5.0,2.0,1.0,2.0
2017-05-03 16:00:00,69.38,2017.0,5.0,3.0,2.0,2.0
2017-05-04 16:00:00,69.03,2017.0,5.0,4.0,3.0,2.0
2017-05-05 16:00:00,68.9,2017.0,5.0,5.0,4.0,2.0
2017-05-08 16:00:00,68.97,2017.0,5.0,8.0,0.0,2.0
2017-05-09 16:00:00,68.86,2017.0,5.0,9.0,1.0,2.0
2017-05-10 16:00:00,68.99,2017.0,5.0,10.0,2.0,2.0
2017-05-11 16:00:00,68.36,2017.0,5.0,11.0,3.0,2.0
2017-05-12 16:00:00,68.61,2017.0,5.0,12.0,4.0,2.0
Unknown,68.14,0.0,0.0,0.0,0.0,0.0
Unknown,68.23,0.0,0.0,0.0,0.0,0.0
Unknown,68.89,0.0,0.0,0.0,0.0,0.0
Unknown,67.4,0.0,0.0,0.0,0.0,0.0
Unknown,67.5,0.0,0.0,0.0,0.0,0.0
Unknown,67.89,0.0,0.0,0.0,0.0,0.0
Unknown,68.72,0.0,0.0,0.0,0.0,0.0
Unknown,68.87,0.0,0.0,0.0,0.0,0.0
Unknown,68.97,0.0,0.0,0.0,0.0,0.0
Unknown,69.8,0.0,0.0,0.0,0.0,0.0
Unknown,69.79,0.0,0.0,0.0,0.0,0.0
Unknown,70.53,0.0,0.0,0.0,0.0,0.0
2017-06-01 16:00:00,70.24,2017.0,6.0,1.0,3.0,2.0
2017-06-02 16:00:00,70.44,2017.0,6.0,2.0,4.0,2.0
2017-06-05 16:00:00,71.97,2017.0,6.0,5.0,0.0,2.0
2017-06-06 16:00:00,72.3,2017.0,6.0,6.0,1.0,2.0
2017-06-07 16:00:00,72.64,2017.0,6.0,7.0,2.0,2.0
2017-06-08 16:00:00,72.51,2017.0,6.0,8.0,3.0,2.0
2017-06-09 16:00:00,72.04,2017.0,6.0,9.0,4.0,2.0
2017-06-12 16:00:00,69.25,2017.0,6.0,12.0,0.0,2.0
Unknown,70.02,0.0,0.0,0.0,0.0,0.0
Unknown,70.91,0.0,0.0,0.0,0.0,0.0
Unknown,69.27,0.0,0.0,0.0,0.0,0.0
Unknown,69.73,0.0,0.0,0.0,0.0,0.0
Unknown,70.5,0.0,0.0,0.0,0.0,0.0
Unknown,70.82,0.0,0.0,0.0,0.0,0.0
Unknown,70.21,0.0,0.0,0.0,0.0,0.0
Unknown,70.54,0.0,0.0,0.0,0.0,0.0
Unknown,70.09,0.0,0.0,0.0,0.0,0.0
Unknown,71.4,0.0,0.0,0.0,0.0,0.0
Unknown,70.11,0.0,0.0,0.0,0.0,0.0
Unknown,69.21,0.0,0.0,0.0,0.0,0.0
Unknown,69.38,0.0,0.0,0.0,0.0,0.0
Unknown,68.78,0.0,0.0,0.0,0.0,0.0
2017-07-03 16:00:00,69.33,2017.0,7.0,3.0,0.0,3.0
2017-07-05 16:00:00,68.26,2017.0,7.0,5.0,2.0,3.0
2017-07-06 16:00:00,68.27,2017.0,7.0,6.0,3.0,3.0
2017-07-07 16:00:00,68.7,2017.0,7.0,7.0,4.0,3.0
2017-07-10 16:00:00,69.46,2017.0,7.0,10.0,0.0,3.0
2017-07-11 16:00:00,70.0,2017.0,7.0,11.0,1.0,3.0
2017-07-12 16:00:00,70.69,2017.0,7.0,12.0,2.0,3.0
Unknown,71.5,0.0,0.0,0.0,0.0,0.0
Unknown,72.24,0.0,0.0,0.0,0.0,0.0
Unknown,72.8,0.0,0.0,0.0,0.0,0.0
Unknown,73.09,0.0,0.0,0.0,0.0,0.0
Unknown,73.5,0.0,0.0,0.0,0.0,0.0
Unknown,74.18,0.0,0.0,0.0,0.0,0.0
Unknown,73.45,0.0,0.0,0.0,0.0,0.0
Unknown,73.53,0.0,0.0,0.0,0.0,0.0
Unknown,73.8,0.0,0.0,0.0,0.0,0.0
Unknown,74.34,0.0,0.0,0.0,0.0,0.0
Unknown,73.76,0.0,0.0,0.0,0.0,0.0
Unknown,72.67,0.0,0.0,0.0,0.0,0.0
Unknown,73.3,0.0,0.0,0.0,0.0,0.0
2017-08-01 16:00:00,73.1,2017.0,8.0,1.0,1.0,3.0
2017-08-02 16:00:00,72.55,2017.0,8.0,2.0,2.0,3.0
2017-08-03 16:00:00,72.19,2017.0,8.0,3.0,3.0,3.0
2017-08-04 16:00:00,72.4,2017.0,8.0,4.0,4.0,3.0
2017-08-07 16:00:00,72.8,2017.0,8.0,7.0,0.0,3.0
2017-08-08 16:00:00,72.09,2017.0,8.0,8.0,1.0,3.0
2017-08-09 16:00:00,72.25,2017.0,8.0,9.0,2.0,3.0
2017-08-10 16:00:00,71.9,2017.0,8.0,10.0,3.0,3.0
2017-08-11 16:00:00,71.61,2017.0,8.0,11.0,4.0,3.0
Unknown,73.06,0.0,0.0,0.0,0.0,0.0
Unknown,73.59,0.0,0.0,0.0,0.0,0.0
Unknown,73.34,0.0,0.0,0.0,0.0,0.0
Unknown,73.58,0.0,0.0,0.0,0.0,0.0
Unknown,72.27,0.0,0.0,0.0,0.0,0.0
Unknown,72.47,0.0,0.0,0.0,0.0,0.0
Unknown,72.35,0.0,0.0,0.0,0.0,0.0
Unknown,72.96,0.0,0.0,0.0,0.0,0.0
Unknown,72.74,0.0,0.0,0.0,0.0,0.0
Unknown,72.86,0.0,0.0,0.0,0.0,0.0
Unknown,73.06,0.0,0.0,0.0,0.0,0.0
Unknown,72.25,0.0,0.0,0.0,0.0,0.0
Unknown,73.01,0.0,0.0,0.0,0.0,0.0
Unknown,74.03,0.0,0.0,0.0,0.0,0.0
2017-09-01 16:00:00,74.71,2017.0,9.0,1.0,4.0,3.0
2017-09-05 16:00:00,73.34,2017.0,9.0,5.0,1.0,3.0
2017-09-06 16:00:00,73.74,2017.0,9.0,6.0,2.0,3.0
2017-09-07 16:00:00,73.68,2017.0,9.0,7.0,3.0,3.0
2017-09-08 16:00:00,74.33,2017.0,9.0,8.0,4.0,3.0
2017-09-11 16:00:00,74.31,2017.0,9.0,11.0,0.0,3.0
2017-09-12 16:00:00,74.76,2017.0,9.0,12.0,1.0,3.0
Unknown,74.93,0.0,0.0,0.0,0.0,0.0
Unknown,75.0,0.0,0.0,0.0,0.0,0.0
Unknown,74.83,0.0,0.0,0.0,0.0,0.0
Unknown,75.23,0.0,0.0,0.0,0.0,0.0
Unknown,75.21,0.0,0.0,0.0,0.0,0.0
Unknown,75.35,0.0,0.0,0.0,0.0,0.0
Unknown,75.11,0.0,0.0,0.0,0.0,0.0
Unknown,73.99,0.0,0.0,0.0,0.0,0.0
Unknown,74.09,0.0,0.0,0.0,0.0,0.0
Unknown,73.67,0.0,0.0,0.0,0.0,0.0
Unknown,73.55,0.0,0.0,0.0,0.0,0.0
Unknown,73.54,0.0,0.0,0.0,0.0,0.0
Unknown,73.94,0.0,0.0,0.0,0.0,0.0
2017-10-02 16:00:00,74.71,2017.0,10.0,2.0,0.0,4.0
2017-10-03 16:00:00,74.67,2017.0,10.0,3.0,1.0,4.0
2017-10-04 16:00:00,74.0,2017.0,10.0,4.0,2.0,4.0
2017-10-05 16:00:00,75.22,2017.0,10.0,5.0,3.0,4.0
2017-10-06 16:00:00,75.67,2017.0,10.0,6.0,4.0,4.0
2017-10-09 16:00:00,75.97,2017.0,10.0,9.0,0.0,4.0
2017-10-10 16:00:00,76.33,2017.0,10.0,10.0,1.0,4.0
2017-10-11 16:00:00,76.36,2017.0,10.0,11.0,2.0,4.0
2017-10-12 16:00:00,76.49,2017.0,10.0,12.0,3.0,4.0
Unknown,77.59,0.0,0.0,0.0,0.0,0.0
Unknown,77.42,0.0,0.0,0.0,0.0,0.0
Unknown,77.47,0.0,0.0,0.0,0.0,0.0
Unknown,77.67,0.0,0.0,0.0,0.0,0.0
Unknown,77.57,0.0,0.0,0.0,0.0,0.0
Unknown,78.32,0.0,0.0,0.0,0.0,0.0
Unknown,78.99,0.0,0.0,0.0,0.0,0.0
Unknown,78.9,0.0,0.0,0.0,0.0,0.0
Unknown,78.58,0.0,0.0,0.0,0.0,0.0
Unknown,79.2,0.0,0.0,0.0,0.0,0.0
Unknown,84.37,0.0,0.0,0.0,0.0,0.0
Unknown,83.7,0.0,0.0,0.0,0.0,0.0
Unknown,84.36,0.0,0.0,0.0,0.0,0.0
2017-11-01 16:00:00,83.68,2017.0,11.0,1.0,2.0,4.0
2017-11-02 16:00:00,83.35,2017.0,11.0,2.0,3.0,4.0
2017-11-03 16:00:00,84.08,2017.0,11.0,3.0,4.0,4.0
2017-11-06 16:00:00,84.2,2017.0,11.0,6.0,0.0,4.0
2017-11-07 16:00:00,84.77,2017.0,11.0,7.0,1.0,4.0
2017-11-08 16:00:00,84.14,2017.0,11.0,8.0,2.0,4.0
2017-11-09 16:00:00,84.11,2017.0,11.0,9.0,3.0,4.0
2017-11-10 16:00:00,83.79,2017.0,11.0,10.0,4.0,4.0
Unknown,83.66,0.0,0.0,0.0,0.0,0.0
Unknown,83.5,0.0,0.0,0.0,0.0,0.0
Unknown,83.47,0.0,0.0,0.0,0.0,0.0
Unknown,83.1,0.0,0.0,0.0,0.0,0.0
Unknown,83.12,0.0,0.0,0.0,0.0,0.0
Unknown,82.4,0.0,0.0,0.0,0.0,0.0
Unknown,82.74,0.0,0.0,0.0,0.0,0.0
Unknown,83.83,0.0,0.0,0.0,0.0,0.0
Unknown,83.01,0.0,0.0,0.0,0.0,0.0
Unknown,83.31,0.0,0.0,0.0,0.0,0.0
Unknown,84.07,0.0,0.0,0.0,0.0,0.0
Unknown,84.71,0.0,0.0,0.0,0.0,0.0
Unknown,83.51,0.0,0.0,0.0,0.0,0.0
2017-12-01 16:00:00,83.6,2017.0,12.0,1.0,4.0,4.0
2017-12-04 16:00:00,84.42,2017.0,12.0,4.0,0.0,4.0
2017-12-05 16:00:00,81.34,2017.0,12.0,5.0,1.0,4.0
2017-12-06 16:00:00,81.55,2017.0,12.0,6.0,2.0,4.0
2017-12-07 16:00:00,82.54,2017.0,12.0,7.0,3.0,4.0
2017-12-08 16:00:00,83.63,2017.0,12.0,8.0,4.0,4.0
2017-12-11 16:00:00,84.29,2017.0,12.0,11.0,0.0,4.0
2017-12-12 16:00:00,85.31,2017.0,12.0,12.0,1.0,4.0
Unknown,85.74,0.0,0.0,0.0,0.0,0.0
Unknown,85.43,0.0,0.0,0.0,0.0,0.0
Unknown,85.26,0.0,0.0,0.0,0.0,0.0
Unknown,87.12,0.0,0.0,0.0,0.0,0.0
Unknown,86.35,0.0,0.0,0.0,0.0,0.0
Unknown,86.2,0.0,0.0,0.0,0.0,0.0
Unknown,86.05,0.0,0.0,0.0,0.0,0.0
Unknown,85.4,0.0,0.0,0.0,0.0,0.0
Unknown,85.31,0.0,0.0,0.0,0.0,0.0
Unknown,85.65,0.0,0.0,0.0,0.0,0.0
Unknown,85.9,0.0,0.0,0.0,0.0,0.0
Unknown,85.63,0.0,0.0,0.0,0.0,0.0
2018-01-02 16:00:00,86.13,2018.0,1.0,2.0,1.0,1.0
2018-01-03 16:00:00,86.06,2018.0,1.0,3.0,2.0,1.0
2018-01-04 16:00:00,86.59,2018.0,1.0,4.0,3.0,1.0
2018-01-05 16:00:00,87.66,2018.0,1.0,5.0,4.0,1.0
2018-01-08 16:00:00,88.2,2018.0,1.0,8.0,0.0,1.0
2018-01-09 16:00:00,88.65,2018.0,1.0,9.0,1.0,1.0
2018-01-10 16:00:00,87.86,2018.0,1.0,10.0,2.0,1.0
2018-01-11 16:00:00,88.13,2018.0,1.0,11.0,3.0,1.0
2018-01-12 16:00:00,88.67,2018.0,1.0,12.0,4.0,1.0
Unknown,90.1,0.0,0.0,0.0,0.0,0.0
Unknown,89.08,0.0,0.0,0.0,0.0,0.0
Unknown,89.8,0.0,0.0,0.0,0.0,0.0
Unknown,90.14,0.0,0.0,0.0,0.0,0.0
Unknown,90.0,0.0,0.0,0.0,0.0,0.0
Unknown,91.9,0.0,0.0,0.0,0.0,0.0
Unknown,92.55,0.0,0.0,0.0,0.0,0.0
Unknown,92.47,0.0,0.0,0.0,0.0,0.0
Unknown,93.12,0.0,0.0,0.0,0.0,0.0
Unknown,95.14,0.0,0.0,0.0,0.0,0.0
Unknown,93.3,0.0,0.0,0.0,0.0,0.0
Unknown,93.75,0.0,0.0,0.0,0.0,0.0
2018-02-01 16:00:00,94.79,2018.0,2.0,1.0,3.0,1.0
2018-02-02 16:00:00,93.64,2018.0,2.0,2.0,4.0,1.0
2018-02-05 16:00:00,90.56,2018.0,2.0,5.0,0.0,1.0
2018-02-06 16:00:00,86.89,2018.0,2.0,6.0,1.0,1.0
2018-02-07 16:00:00,90.49,2018.0,2.0,7.0,2.0,1.0
2018-02-08 16:00:00,89.71,2018.0,2.0,8.0,3.0,1.0
2018-02-09 16:00:00,86.3,2018.0,2.0,9.0,4.0,1.0
2018-02-12 16:00:00,88.74,2018.0,2.0,12.0,0.0,1.0
Unknown,88.93,0.0,0.0,0.0,0.0,0.0
Unknown,88.51,0.0,0.0,0.0,0.0,0.0
Unknown,91.21,0.0,0.0,0.0,0.0,0.0
Unknown,92.45,0.0,0.0,0.0,0.0,0.0
Unknown,91.48,0.0,0.0,0.0,0.0,0.0
Unknown,92.98,0.0,0.0,0.0,0.0,0.0
Unknown,92.05,0.0,0.0,0.0,0.0,0.0
Unknown,92.75,0.0,0.0,0.0,0.0,0.0
Unknown,94.4,0.0,0.0,0.0,0.0,0.0
Unknown,95.74,0.0,0.0,0.0,0.0,0.0
Unknown,94.84,0.0,0.0,0.0,0.0,0.0
2018-03-01 16:00:00,93.99,2018.0,3.0,1.0,3.0,1.0
2018-03-02 16:00:00,91.58,2018.0,3.0,2.0,4.0,1.0
2018-03-05 16:00:00,92.34,2018.0,3.0,5.0,0.0,1.0
2018-03-06 16:00:00,94.34,2018.0,3.0,6.0,1.0,1.0
2018-03-07 16:00:00,93.16,2018.0,3.0,7.0,2.0,1.0
2018-03-08 16:00:00,94.27,2018.0,3.0,8.0,3.0,1.0
2018-03-09 16:00:00,95.29,2018.0,3.0,9.0,4.0,1.0
2018-03-12 16:00:00,96.5,2018.0,3.0,12.0,0.0,1.0
Unknown,97.0,0.0,0.0,0.0,0.0,0.0
Unknown,95.12,0.0,0.0,0.0,0.0,0.0
Unknown,93.53,0.0,0.0,0.0,0.0,0.0
Unknown,94.68,0.0,0.0,0.0,0.0,0.0
Unknown,93.74,0.0,0.0,0.0,0.0,0.0
Unknown,93.05,0.0,0.0,0.0,0.0,0.0
Unknown,92.93,0.0,0.0,0.0,0.0,0.0
Unknown,91.27,0.0,0.0,0.0,0.0,0.0
Unknown,89.5,0.0,0.0,0.0,0.0,0.0
Unknown,90.61,0.0,0.0,0.0,0.0,0.0
Unknown,94.94,0.0,0.0,0.0,0.0,0.0
Unknown,89.82,0.0,0.0,0.0,0.0,0.0
Unknown,90.18,0.0,0.0,0.0,0.0,0.0
2018-04-02 16:00:00,90.47,2018.0,4.0,2.0,0.0,2.0
2018-04-03 16:00:00,89.58,2018.0,4.0,3.0,1.0,2.0
2018-04-04 16:00:00,87.85,2018.0,4.0,4.0,2.0,2.0
2018-04-05 16:00:00,92.44,2018.0,4.0,5.0,3.0,2.0
2018-04-06 16:00:00,91.49,2018.0,4.0,6.0,4.0,2.0
2018-04-09 16:00:00,91.04,2018.0,4.0,9.0,0.0,2.0
2018-04-10 16:00:00,92.39,2018.0,4.0,10.0,1.0,2.0
2018-04-11 16:00:00,92.01,2018.0,4.0,11.0,2.0,2.0
2018-04-12 16:00:00,92.43,2018.0,4.0,12.0,3.0,2.0
Unknown,94.05,0.0,0.0,0.0,0.0,0.0
Unknown,94.07,0.0,0.0,0.0,0.0,0.0
Unknown,95.0,0.0,0.0,0.0,0.0,0.0
Unknown,96.22,0.0,0.0,0.0,0.0,0.0
Unknown,96.44,0.0,0.0,0.0,0.0,0.0
Unknown,95.91,0.0,0.0,0.0,0.0,0.0
Unknown,95.74,0.0,0.0,0.0,0.0,0.0
Unknown,96.24,0.0,0.0,0.0,0.0,0.0
Unknown,93.3,0.0,0.0,0.0,0.0,0.0
Unknown,93.55,0.0,0.0,0.0,0.0,0.0
Unknown,97.6,0.0,0.0,0.0,0.0,0.0
Unknown,96.33,0.0,0.0,0.0,0.0,0.0
2018-05-01 16:00:00,93.21,2018.0,5.0,1.0,1.0,2.0
2018-05-02 16:00:00,94.99,2018.0,5.0,2.0,2.0,2.0
2018-05-03 16:00:00,92.96,2018.0,5.0,3.0,3.0,2.0
2018-05-04 16:00:00,93.32,2018.0,5.0,4.0,4.0,2.0
2018-05-07 16:00:00,95.17,2018.0,5.0,7.0,0.0,2.0
2018-05-08 16:00:00,95.85,2018.0,5.0,8.0,1.0,2.0
2018-05-09 16:00:00,96.01,2018.0,5.0,9.0,2.0,2.0
2018-05-10 16:00:00,97.46,2018.0,5.0,10.0,3.0,2.0
2018-05-11 16:00:00,97.8,2018.0,5.0,11.0,4.0,2.0
Unknown,97.92,0.0,0.0,0.0,0.0,0.0
Unknown,97.24,0.0,0.0,0.0,0.0,0.0
Unknown,97.36,0.0,0.0,0.0,0.0,0.0
Unknown,96.76,0.0,0.0,0.0,0.0,0.0
Unknown,96.01,0.0,0.0,0.0,0.0,0.0
Unknown,97.0,0.0,0.0,0.0,0.0,0.0
Unknown,97.68,0.0,0.0,0.0,0.0,0.0
Unknown,96.71,0.0,0.0,0.0,0.0,0.0
Unknown,98.73,0.0,0.0,0.0,0.0,0.0
Unknown,98.3,0.0,0.0,0.0,0.0,0.0
Unknown,97.84,0.0,0.0,0.0,0.0,0.0
Unknown,98.31,0.0,0.0,0.0,0.0,0.0
Unknown,99.29,0.0,0.0,0.0,0.0,0.0
2018-06-01 16:00:00,99.28,2018.0,6.0,1.0,4.0,2.0
2018-06-04 16:00:00,101.26,2018.0,6.0,4.0,0.0,2.0
2018-06-05 16:00:00,102.0,2018.0,6.0,5.0,1.0,2.0
2018-06-06 16:00:00,102.48,2018.0,6.0,6.0,2.0,2.0
2018-06-07 16:00:00,102.65,2018.0,6.0,7.0,3.0,2.0
2018-06-08 16:00:00,101.09,2018.0,6.0,8.0,4.0,2.0
2018-06-11 16:00:00,101.37,2018.0,6.0,11.0,0.0,2.0
2018-06-12 16:00:00,101.1,2018.0,6.0,12.0,1.0,2.0
Unknown,101.72,0.0,0.0,0.0,0.0,0.0
Unknown,101.65,0.0,0.0,0.0,0.0,0.0
Unknown,101.51,0.0,0.0,0.0,0.0,0.0
Unknown,100.01,0.0,0.0,0.0,0.0,0.0
Unknown,99.65,0.0,0.0,0.0,0.0,0.0
Unknown,101.37,0.0,0.0,0.0,0.0,0.0
Unknown,102.08,0.0,0.0,0.0,0.0,0.0
Unknown,100.41,0.0,0.0,0.0,0.0,0.0
Unknown,100.0,0.0,0.0,0.0,0.0,0.0
Unknown,98.82,0.0,0.0,0.0,0.0,0.0
Unknown,99.58,0.0,0.0,0.0,0.0,0.0
Unknown,97.38,0.0,0.0,0.0,0.0,0.0
Unknown,98.93,0.0,0.0,0.0,0.0,0.0
2018-07-02 16:00:00,98.1,2018.0,7.0,2.0,0.0,3.0
2018-07-03 13:00:00,100.48,2018.0,7.0,3.0,1.0,3.0
2018-07-05 16:00:00,99.5,2018.0,7.0,5.0,3.0,3.0
2018-07-06 16:00:00,99.89,2018.0,7.0,6.0,4.0,3.0
2018-07-09 16:00:00,101.65,2018.0,7.0,9.0,0.0,3.0
2018-07-10 16:00:00,102.0,2018.0,7.0,10.0,1.0,3.0
2018-07-11 16:00:00,101.15,2018.0,7.0,11.0,2.0,3.0
2018-07-12 16:00:00,102.77,2018.0,7.0,12.0,3.0,3.0
Unknown,104.37,0.0,0.0,0.0,0.0,0.0
Unknown,105.4,0.0,0.0,0.0,0.0,0.0
Unknown,104.61,0.0,0.0,0.0,0.0,0.0
Unknown,105.94,0.0,0.0,0.0,0.0,0.0
Unknown,104.93,0.0,0.0,0.0,0.0,0.0
Unknown,108.08,0.0,0.0,0.0,0.0,0.0
Unknown,106.3,0.0,0.0,0.0,0.0,0.0
Unknown,108.57,0.0,0.0,0.0,0.0,0.0
Unknown,107.96,0.0,0.0,0.0,0.0,0.0
Unknown,110.74,0.0,0.0,0.0,0.0,0.0
Unknown,110.18,0.0,0.0,0.0,0.0,0.0
Unknown,107.19,0.0,0.0,0.0,0.0,0.0
Unknown,106.49,0.0,0.0,0.0,0.0,0.0
2018-08-01 16:00:00,106.03,2018.0,8.0,1.0,2.0,3.0
2018-08-02 16:00:00,105.4,2018.0,8.0,2.0,3.0,3.0
2018-08-03 16:00:00,107.8,2018.0,8.0,3.0,4.0,3.0
2018-08-06 16:00:00,108.12,2018.0,8.0,6.0,0.0,3.0
2018-08-07 16:00:00,108.56,2018.0,8.0,7.0,1.0,3.0
2018-08-08 16:00:00,109.33,2018.0,8.0,8.0,2.0,3.0
2018-08-09 16:00:00,109.71,2018.0,8.0,9.0,3.0,3.0
2018-08-10 16:00:00,109.42,2018.0,8.0,10.0,4.0,3.0
Unknown,109.24,0.0,0.0,0.0,0.0,0.0
Unknown,108.56,0.0,0.0,0.0,0.0,0.0
Unknown,108.49,0.0,0.0,0.0,0.0,0.0
Unknown,108.3,0.0,0.0,0.0,0.0,0.0
